6 28 -23.1652
6 29 -23.5962
6 30 -24.0305
6 31 -24.471
6 32 -24.889
6 33 -25.3018
6 34 -25.6779
6 35 -26.0831
6 36 -26.4999
6 37 -26.8744
6 38 -27.2419
6 39 -27.6058
6 40 -28.0118
7 -10 -10.1244
7 -9 -10.0863
7 -8 -10.0744
7 -7 -10.0503
7 -6 -10.022
7 -5 -9.98209
7 -4 -9.95153
7 -3 -9.90297
7 -2 -9.86943
7 -1 -9.8426
7 0 -9.80205
7 1 -9.72393
7 2 -9.68445
7 3 -9.7535
7 4 -10.0357
7 5 -10.4766
7 6 -11.0302
7 7 -11.6534
7 8 -12.2741
7 9 -12.9228
7 10 -13.5596
7 11 -14.1735
7 12 -14.7992
7 13 -15.3988
7 14 -16.0195
7 15 -16.6047
7 16 -17.1765
7 17 -17.7536
7 18 -18.2953
7 19 -18.851
7 20 -19.3542
7 21 -19.8854
7 22 -20.3755
7 23 -20.8912
7 24 -21.3732
7 25 -21.8213
7 26 -22.309
7 27 -22.7751
7 28 -23.2229
7 29 -23.6685
7 30 -24.0686
7 31 -24.513
7 32 -24.9349
7 33 -25.3236
7 34 -25.7426
7 35 -26.1263
7 36 -26.5139
7 37 -26.9098
7 38 -27.2868
7 39 -27.6599
7 40 -28.0507
8 -10 -10.1415
8 -9 -10.1082
8 -8 -10.0764
8 -7 -10.0676
8 -6 -10.041
8 -5 -10.0081
8 -4 -9.97477
8 -3 -9.91761
8 -2 -9.90496
8 -1 -9.87696
8 0 -9.84311
8 1 -9.77034
8 2 -9.702
8 3 -9.78476
8 4 -10.047
8 5 -10.551
8 6 -11.0952
8 7 -11.7177
8 8 -12.3072
8 9 -12.9639
8 10 -13.6006
8 11 -14.2524
8 12 -14.8481
8 13 -15.4951
8 14 -16.0685
8 15 -16.6536
8 16 -17.2253
8 17 -17.7849
8 18 -18.3439
8 19 -18.8807
8 20 -19.4129
8 21 -19.9192
8 22 -20.444
8 23 -20.9139
8 24 -21.4142
8 25 -21.8845
8 26 -22.3441
8 27 -22.7959
8 28 -23.2376
8 29 -23.6851
8 30 -24.1128
8 31 -24.5449
8 32 -24.9548
8 33 -25.3784
8 34 -25.765
8 35 -26.1764
8 36 -26.5603
8 37 -26.9413
8 38 -27.3168
8 39 -27.6981
8 40 -28.0786
9 -10 -10.1781
9 -9 -10.1369
9 -8 -10.117
9 -7 -10.0925
9 -6 -10.0697
9 -5 -10.0517
9 -4 -10.0075
9 -3 -9.95021
9 -2 -9.9279
9 -1 -9.90059
9 0 -9.86678
9 1 -9.81223
9 2 -9.75416
9 3 -9.84003
9 4 -10.1073
9 5 -10.5521
9 6 -11.1321
9 7 -11.7287
9 8 -12.3709
9 9 -13.0055
9 10 -13.6608
9 11 -14.2847
9 12 -14.8795
9 13 -15.4953
9 14 -16.1039
9 15 -16.6734
9 16 -17.2688
9 17 -17.8276
9 18 -18.383
9 19 -18.9485
9 20 -19.437
9 21 -19.9502
9 22 -20.4542
9 23 -20.9584
9 24 -21.4251
9 25 -21.913
9 26 -22.3582
9 27 -22.8412
9 28 -23.2904
9 29 -23.7155
9 30 -24.1567
9 31 -24.5869
9 32 -24.9822
9 33 -25.422
9 34 -25.791
9 35 -26.1885
9 36 -26.6003
9 37 -26.9974
9 38 -27.3699
9 39 -27.7458
9 40 -28.1102
10 -10 -10.213
10 -9 -10.1764
10 -8 -10.1423
10 -7 -10.121
10 -6 -10.0975
10 -5 -10.0855
10 -4 -10.0454
10 -3 -9.99026
10 -2 -9.95628
10 -1 -9.93535
10 0 -9.90209
10 1 -9.84136
10 2 -9.78579
10 3 -9.85685
10 4 -10.1669
10 5 -10.6051
10 6 -11.1592
10 7 -11.7755
10 8 -12.4253
10 9 -13.0525
10 10 -13.7044
10 11 -14.3168
10 12 -14.9366
10 13 -15.5305
10 14 -16.146
10 15 -16.7311
10 16 -17.3188
10 17 -17.8742
10 18 -18.4265
10 19 -18.9581
10 20 -19.47
10 21 -20.0116
10 22 -20.5105
10 23 -20.9778
10 24 -21.481
10 25 -21.933
10 26 -22.4191
10 27 -22.8677
10 28 -23.3101
10 29 -23.747
10 30 -24.1831
10 31 -24.6175
10 32 -25.0401
10 33 -25.4268
10 34 -25.8451
10 35 -26.2429
10 36 -26.6223
10 37 -27.0171
10 38 -27.4062
10 39 -27.7723
10 40 -28.1344
11 -10 -10.2418
11 -9 -10.2193
11 -8 -10.1712
11 -7 -10.1586
11 -6 -10.1417
11 -5 -10.108
11 -4 -10.0778
11 -3 -10.0305
11 -2 -10.0058
11 -1 -9.97098
11 0 -9.93606
11 1 -9.86871
11 2 -9.80984
11 3 -9.89871
11 4 -10.1831
11 5 -10.6439
11 6 -11.1949
11 7 -11.8171
11 8 -12.4322
11 9 -13.0784
11 10 -13.7018
11 11 -14.337
11 12 -14.9716
11 13 -15.5733
11 14 -16.1747
11 15 -16.7602
